data,y_pred,y_test
"gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg gethttp://localhost:8080/tienda1/imagenes/3.gif posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=magdi&password=di11�2i5a98n3e&nombre=claudino&apellidos=fiallos&email=glatzeder.karr@lamejorplaya.so&dni=02599003a&direccion=c/+manacor,+s/n,+&ciudad=santa+mar�a+la+real+de+nieva&cp=22181&provincia=teruel&ntc=7688145682842926&b1=registrar gethttp://localhost:8080/tienda1/publico/productos.jsp gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/miembros/salir.jsp posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=eddisfor4&password=deselectrizaci�.n&nombre=leroy&apellidos=ellston+balladares&email=valadao@salaparis.ls&dni=03344221k&direccion=c/+cala+bona,+80,+&ciudad=san+fernando+de+henares&cp=22880&provincia=tarragona&ntc=1764760587372326&b1=registrar gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/miembros/index.jsp",normal,normal
gethttp://localhost:8080/tienda1/global/estilos.css posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=queso+manchego&precio=39&cantidad=0&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg gethttp://localhost:8080/tienda1/imagenes/2.gif gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg gethttp://localhost:8080/tienda1/global/menum.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=mucheng&pwd=zoq3et1r8&remember=off&b1=entrar gethttp://localhost:8080/tienda1/publico/miembros.jsp,normal,normal
"gethttp://localhost:8080/tienda1/global/menum.jsp posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=kaycee&pwd=ro3eral&remember=on&b1=entrar gethttp://localhost:8080/tienda1/imagenes/1.gif posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=emory&password=pingajosa&nombre=leocricia&apellidos=pierre&email=themselves-ignez@powerthink.cx&dni=64633352v&direccion=vallbona,+72+3?b&ciudad=laspu�a&cp=25300&provincia=navarra&ntc=3358050293817980&b1=registrar gethttp://localhost:8080/tienda1/imagenes/2.gif posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=jam�n+ib�rico&precio=100&cantidad=3&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/global/estilos.css gethttp://localhost:8080/tienda1/imagenes/logo.gif posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=brenda&password=8ienne2s6&nombre=gil&apellidos=cote+suengas&email=alpar-ornstein@rockefeller.nu&dni=15423399j&direccion=calle+duque+de+ahumada,+67,+&ciudad=horcajo+de+montemayor&cp=46844&provincia=zamora&ntc=8961981301450385&b1=registrar",normal,normal
"posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=jam�n+ib�rico&precio=39&cantidad=3&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=zackaria8&password=entrever&nombre=suyay&apellidos=epalza&email=fanning_shepherd@bru�oseguridad.name&dni=29579903v&direccion=calle+roma,+189,+12h&ciudad=olvan&cp=13328&provincia=�vila&ntc=4780723426433072&b1=registrar gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/imagenes/2.gif",normal,normal
"gethttp://localhost:8080/tienda1/imagenes/2.gif gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/publico/productos.jsp posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=quality&password=814ic4li4a&nombre=sofronio&apellidos=lobo+manera&email=dangers9@paremoselalzheimer.az&dni=55687401p&direccion=sierra+de+la+estrella,+86,+&ciudad=san+mart�n+del+casta�ar&cp=39197&provincia=teruel&ntc=0824507714934281&b1=registrar gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/miembros/index.jsp",normal,normal
"gethttp://localhost:8080/tienda1/imagenes/1.gif posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/global/menum.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=mundy&password=zarrapastrosamente&nombre=felisa&apellidos=lecuona+gasull&email=priestley@stockdefotos.vu&dni=02143129n&direccion=c/+garcia+mosquera,+184,+&ciudad=castellanos+de+moriscos&cp=37254&provincia=navarra&ntc=6206191254660151&b1=registrar gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=sandie&password=en8relan3amien0o&nombre=eneas&apellidos=osteicoechea+uslet&email=pavlow@permutatucasa.fm&dni=60537126e&direccion=luis+de+gongora,+189+&ciudad=castej�n+de+henares&cp=49212&provincia=navarra&ntc=9438831900620350&b1=registrar gethttp://localhost:8080/tienda1/miembros/fotos.jsp gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=312&b1=pasar+por+caja gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=queso+manchego&precio=85&cantidad=95&b1=a�adir+al+carrito",normal,normal
"gethttp://localhost:8080/tienda1/publico/carrito.jsp posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=thieu&password=pillo&nombre=macrina&apellidos=furnari+pentinat&email=brinton2@tartasconamor.lr&dni=57476315m&direccion=juan+de+mariana,+150,+&ciudad=coca+de+alba&cp=03390&provincia=madrid&ntc=3742884361976074&b1=registrar gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/imagenes/1.gif gethttp://localhost:8080/tienda1/global/creditos.jsp gethttp://localhost:8080/tienda1/publico/productos.jsp posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=magdi&password=di11�2i5a98n3e&nombre=claudino&apellidos=fiallos&email=glatzeder.karr@lamejorplaya.so&dni=02599003a&direccion=c/+manacor,+s/n,+&ciudad=santa+mar�a+la+real+de+nieva&cp=22181&provincia=teruel&ntc=7688145682842926&b1=registrar gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg",normal,normal
gethttp://localhost:8080/tienda1/imagenes/1.gif gethttp://localhost:8080/tienda1/imagenes/1.gif gethttp://localhost:8080/tienda1/imagenes/logo.gif gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/global/menum.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/imagenes/3.gif posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,normal,normal
"gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg gethttp://localhost:8080/tienda1/miembros/index.jsp gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=quek&password=5a69io99t3&nombre=walberto&apellidos=wever+ribot&email=kinsey@etnics.fm&dni=75771832b&direccion=calle+tren+8,+8?h&ciudad=pont+de+bar,+el&cp=16240&provincia=barcelona&ntc=9962031188070357&b1=registrar gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/global/estilos.css posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=gahan&password=embargad!o&nombre=ermelindo&apellidos=mari�o+caraball&email=atherton@madrid2012.ht&dni=35936056m&direccion=carretera+nacional+139,+9?a&ciudad=cijuela&cp=10131&provincia=lleida&ntc=7505555834849363&b1=registrar gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=ozselcuk&password=ocal&nombre=salvina&apellidos=potel+ivars&email=steelsmith@7peines.com&dni=72588514p&direccion=calle+bego�azpi+5+7?f&ciudad=itrabo&cp=26222&provincia=teruel&ntc=6402233708225431&b1=registrar",normal,normal
gethttp://localhost:8080/tienda1/imagenes/logo.gif gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif gethttp://localhost:8080/tienda1/global/creditos.jsp gethttp://localhost:8080/tienda1/global/estilos.css gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/imagenes/1.gif posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=vino+rioja&precio=85&cantidad=78&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/imagenes/1.gif gethttp://localhost:8080/tienda1/miembros/index.jsp,normal,normal
"gethttp://localhost:8080/tienda1/global/menum.jsp gethttp://localhost:8080/tienda1/imagenes/logo.gif gethttp://localhost:8080/tienda1/imagenes/1.gif gethttp://localhost:8080/tienda1/imagenes/2.gif gethttp://localhost:8080/tienda1/imagenes/1.gif posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=zaharoff0&password=ope267s4ic4&nombre=inmaculada&apellidos=madrigal+puigb�&email=crast_litel@cortell.al&dni=42685012w&direccion=masia+can+rei+193,+8d&ciudad=limpias&cp=33180&provincia=barcelona&ntc=7910538337072686&b1=registrar gethttp://localhost:8080/tienda1/global/menum.jsp posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/global/estilos.css gethttp://localhost:8080/tienda1/imagenes/3.gif",normal,normal
"gethttp://localhost:8080/tienda1/global/creditos.jsp gethttp://localhost:8080/tienda1/publico/miembros.jsp posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=292&b1=confirmar gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=queso+manchego&precio=39&cantidad=26&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=gesino&password=escamoneado&nombre=babilas&apellidos=calle+junco&email=chatterji@skullride.sj&dni=35194800q&direccion=calle+xiquets+de+valls,+138,+5?g&ciudad=barbalos&cp=19196&provincia=navarra&ntc=5786008196722373&b1=registrar gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/index.jsp posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/miembros/index.jsp",normal,normal
"gethttp://localhost:8080/tienda1/imagenes/logo.gif gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=coralie&password=v70t4oso&nombre=odelsia&apellidos=cavall�+monn�&email=pages@spainbb.kh&dni=29967631b&direccion=pl.+campo+de+criptana,+47,+&ciudad=robledo,+el&cp=42214&provincia=salamanca&ntc=5044889825905516&b1=registrar gethttp://localhost:8080/tienda1/global/estilos.css gethttp://localhost:8080/tienda1/global/creditos.jsp gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=9491&b1=pasar+por+caja gethttp://localhost:8080/tienda1/miembros/fotos.jsp gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito",normal,normal
"gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=ficker&pwd=sosa�o&remember=on&b1=entrar gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=jam�n+ib�rico&precio=39&cantidad=39&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=queso+manchego&precio=39&cantidad=10&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=baheya&password=polvo&nombre=shannen&apellidos=fonterosa+v�jar&email=mccollon@irmedia.ca&dni=14399392n&direccion=calle+arriola+29,+&ciudad=armenteros&cp=08580&provincia=guadalajara&ntc=5706258775201783&b1=registrar gethttp://localhost:8080/tienda1/global/titulo.jsp posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=jam�n+ib�rico&precio=85&cantidad=39&b1=a�adir+al+carrito",normal,normal
"gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/global/titulo.jsp posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=yihban&pwd=04or2ativ1&remember=off&b1=entrar gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=gintaras&pwd=playado&remember=off&b1=entrar gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=jeanhee&password=pl9t1r4&nombre=ezequ�as&apellidos=loyola&email=levi@coivoco.gr&dni=69364169x&direccion=carretera+ribas+matama+160,+&ciudad=argelita&cp=29056&provincia=cantabria&ntc=3120097383483394&b1=registrar gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/global/menum.jsp gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=keer&password=gala&nombre=amarili&apellidos=misut+fondevi&email=waggenheim@rubirubi.info&dni=55265136t&direccion=c/+general+merry+del+val,+s/n+&ciudad=viso+de+san+juan,+el&cp=45674&provincia=teruel&ntc=2996877022240469&b1=registrar",normal,normal
gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/imagenes/logo.gif posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=hoyer&password=poli8�l2a&nombre=gema&apellidos=magriny�&email=delaune@tintasultravioleta.io&dni=08806627l&direccion=av.+de+la+reina+sofia+151+&ciudad=poboleda&cp=43700&provincia=guadalajara&ntc=3288111380573813&b1=registrar gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=jam�n+ib�rico&precio=100&cantidad=21&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/publico/productos.jsp gethttp://localhost:8080/tienda1/global/estilos.css gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg gethttp://localhost:8080/tienda1/miembros/salir.jsp,normal,normal
gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=jauyau&pwd=l1brad80o&remember=off&b1=entrar gethttp://localhost:8080/tienda1/imagenes/1.gif gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg gethttp://localhost:8080/tienda1/imagenes/3.gif gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/imagenes/logo.gif posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=rajarshi&pwd=6apit1&remember=off&b1=entrar gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=huston&pwd=organizar&remember=off&b1=entrar,normal,normal
"gethttp://localhost:8080/tienda1/publico/carrito.jsp posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=solski9&pwd=g66uin2&remember=on&b1=entrar gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/imagenes/logo.gif posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1112&b1=confirmar gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=meggy&password=3o22ciabl3&nombre=telema&apellidos=ayat+rozas&email=verani@viajesdacapalla.gq&dni=25109956m&direccion=quinita+flores+75,+&ciudad=botarell&cp=45370&provincia=zamora&ntc=3893864101962581&b1=registrar gethttp://localhost:8080/tienda1/global/creditos.jsp posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=humphrie&password=pelamen&nombre=caleb&apellidos=manay+crespo&email=terry@mtos.ar&dni=73488403e&direccion=c/+jara+9,+&ciudad=campanario&cp=47320&provincia=segovia&ntc=9267680844011077&b1=registrar gethttp://localhost:8080/tienda1/global/creditos.jsp",normal,normal
"gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/imagenes/2.gif posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=poulsen&pwd=223v35�o&remember=on&b1=entrar gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=kilbank&password=a3rovechada&nombre=iolaf&apellidos=oficial+ribe&email=stinton@sms24h.dk&dni=18178277c&direccion=travesia+hospitalet+de+llobregat,+162+13b&ciudad=seb�lcor&cp=22311&provincia=la+rioja&ntc=2708595320895470&b1=registrar gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/miembros/fotos.jsp",normal,normal
"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=heping&password=bravat-a&nombre=braiam&apellidos=lucar+planes&email=puri@espaciodelpintor.er&dni=58698300t&direccion=carretera+de+vista-rica+s/n,+&ciudad=villavaquer�n&cp=47239&provincia=lleida&ntc=5934470269440414&b1=registrar posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/global/creditos.jsp posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=booth&pwd=su6sc87u23r&remember=on&b1=entrar gethttp://localhost:8080/tienda1/imagenes/2.gif gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/miembros/fotos.jsp posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2",normal,normal
"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=zalzale1&password=vi�eta&nombre=neil&apellidos=jandette+tarrida&email=castiglioni@hiperbilbao.nl&dni=24806506v&direccion=calle+rioguadalimar+183+1?e&ciudad=torms,+els&cp=40542&provincia=c�diz&ntc=4542202458392809&b1=registrar posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=121&b1=pasar+por+caja posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=100&cantidad=60&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=vino+rioja&precio=39&cantidad=74&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/productos.jsp gethttp://localhost:8080/tienda1/global/estilos.css posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=seto&pwd=almacenamiento&remember=off&b1=entrar gethttp://localhost:8080/tienda1/index.jsp",normal,normal
"posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=branden&password=resaca&nombre=teodosio&apellidos=batallanos+halpin&email=courtney_lovelle@quehaces.cy&dni=12772631h&direccion=avenida+patrimonio+de+la+humanidad+64+13-a&ciudad=estepa&cp=46813&provincia=zaragoza&ntc=1498074049868909&b1=registrar gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=karin&password=ve60u10&nombre=magalia&apellidos=cus�+motj�&email=wong@hiperespa�a.ly&dni=45914021h&direccion=c/+ciudadela+188,+4?f&ciudad=puebla+de+don+fadrique&cp=46740&provincia=a+coru�a&ntc=9469363805920564&b1=registrar gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=olav&pwd=c7em&remember=on&b1=entrar gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/publico/productos.jsp gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=3803&b1=confirmar gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=core&pwd=457l0�m3t46&remember=on&b1=entrar gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg",normal,normal
gethttp://localhost:8080/tienda1/publico/carrito.jsp posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=9253&b1=pasar+por+caja gethttp://localhost:8080/tienda1/global/estilos.css posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=parnell&pwd=he53e9on�a&remember=off&b1=entrar gethttp://localhost:8080/tienda1/miembros/fotos.jsp gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=queso+manchego&precio=85&cantidad=69&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/index.jsp,normal,normal
"gethttp://localhost:8080/tienda1/global/estilos.css gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/imagenes/2.gif gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/imagenes/1.gif posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=zalzale1&password=vi�eta&nombre=neil&apellidos=jandette+tarrida&email=castiglioni@hiperbilbao.nl&dni=24806506v&direccion=calle+rioguadalimar+183+1?e&ciudad=torms,+els&cp=40542&provincia=c�diz&ntc=4542202458392809&b1=registrar gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg",normal,normal
"gethttp://localhost:8080/tienda1/imagenes/1.gif gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=100&cantidad=88&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/global/menum.jsp posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=grimble&pwd=nardo&remember=on&b1=entrar gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=3244&b1=pasar+por+caja gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=kale&password=ab1orbencia&nombre=noris&apellidos=urkiaga&email=darcy@google-movil.dz&dni=62145911a&direccion=c/+19+s/n,+9e&ciudad=barrachina&cp=46145&provincia=guip�zcoa&ntc=5070501276663711&b1=registrar gethttp://localhost:8080/tienda1/miembros/salir.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg",normal,normal
"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=ichizen&password=limaco&nombre=salom�&apellidos=slaibe+hipolit&email=ekezian-wohlfeiler@cirugiaalbeiteria.lv&dni=86168713h&direccion=c/+l'+or,+125+&ciudad=benifl�&cp=23710&provincia=burgos&ntc=4844031303966042&b1=registrar gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif gethttp://localhost:8080/tienda1/global/menum.jsp gethttp://localhost:8080/tienda1/imagenes/3.gif gethttp://localhost:8080/tienda1/publico/productos.jsp gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=bimini&password=6ar10l30&nombre=yasmmane&apellidos=corz�n+ascencao&email=band@casadedurcal.bi&dni=68160355q&direccion=c/+la+lila,+83,+&ciudad=on�s&cp=49660&provincia=huesca&ntc=7745667684469889&b1=registrar gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg gethttp://localhost:8080/tienda1/imagenes/3.gif gethttp://localhost:8080/tienda1/miembros/fotos.jsp gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas",normal,normal
posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1626&b1=confirmar gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=6052&b1=pasar+por+caja gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=85&cantidad=28&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg gethttp://localhost:8080/tienda1/miembros/fotos.jsp gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=3641&b1=confirmar gethttp://localhost:8080/tienda1/imagenes/3.gif gethttp://localhost:8080/tienda1/miembros/salir.jsp,normal,normal
